time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-02-28T06:39:22.700Z,18.832,-64.6512,33,2.7,Md,3,342,0.55695548,0.05,pr,pr16059009,2016-03-18T09:08:14.274Z,"46km N of Road Town, British Virgin Islands",earthquake,3.5,5.4,0,3,reviewed,pr,pr
2016-02-28T06:20:11.145Z,39.5593,-115.739,11.7,3.4,ml,7,69.71,0.875,0.14,nn,nn00533427,2016-03-20T05:25:02.843Z,"19km ENE of Eureka, Nevada",earthquake,5.6,5.5,0.45,3,reviewed,nn,nn
2016-02-28T06:00:41.150Z,-4.4075,153.5912,101.13,4.8,mb,,94,1.439,0.47,us,us10004t9y,2016-03-20T10:25:21.408Z,"62km E of Taron, Papua New Guinea",earthquake,6.9,5.3,0.08,49,reviewed,us,us
2016-02-28T05:56:47.390Z,36.6223333,-121.2318333,5.6,2.83,md,69,65,0.05525,0.06,nc,nc72599130,2016-03-01T03:15:05.468Z,"22km NE of Gonzales, California",earthquake,0.09,0.3,0.168,140,reviewed,nc,nc
2016-02-28T05:28:13.280Z,6.7753,-72.9611,154.8,4.6,mb,,47,2.347,0.88,us,us10004t9s,2016-03-20T10:48:06.325Z,"11km NE of Aratoca, Colombia",earthquake,7.8,5.4,0.041,177,reviewed,us,us
2016-02-28T05:08:48.440Z,41.9295,142.2795,66.42,4.2,mb,,114,0.66,0.47,us,us10004t9p,2016-03-19T12:58:23.187Z,"45km S of Shizunai, Japan",earthquake,4.6,5.4,0.153,12,reviewed,us,us
2016-02-28T04:50:09.300Z,19.3064,-64.8581,49,3.1,Md,6,298.8,0.91268833,0.2,pr,pr16059007,2016-02-28T12:52:36.825Z,"101km NNW of Road Town, British Virgin Islands",earthquake,4.8,13,0,6,reviewed,pr,pr
2016-02-28T04:40:31.970Z,-4.4733,133.8129,10,4.2,mb,,110,2.195,0.79,us,us10004ucy,2016-03-13T02:43:03.423Z,"149km NNW of Dobo, Indonesia",earthquake,6.4,1.9,0.153,12,reviewed,us,us
2016-02-28T04:35:43.820Z,47.9316,156.2505,10,4.4,mb,,114,5.264,0.71,us,us10004ucw,2016-03-13T02:21:51.689Z,"East of the Kuril Islands",earthquake,7.2,1.9,0.149,13,reviewed,us,us
2016-02-28T04:29:22.740Z,-32.7522,57.2215,10,4.6,mb,,140,11.61,0.79,us,us10004ucx,2016-03-13T02:35:17.727Z,"Southwest Indian Ridge",earthquake,14.1,1.9,0.116,22,reviewed,us,us
2016-02-28T04:27:54.000Z,36.4282,-97.7232,6.441,3,ml,,59,,0.58,us,us10004t9h,2016-03-03T22:33:20.745Z,"14km ENE of Enid, Oklahoma",earthquake,1.3,7,,,reviewed,tul,tul
2016-02-28T04:14:23.300Z,19.3185,-64.85,39,3.2,Md,11,280.8,0.92346811,0.4,pr,pr16059006,2016-03-04T00:05:17.040Z,"102km NNW of Road Town, British Virgin Islands",earthquake,5.7,24.6,0,6,reviewed,pr,pr
2016-02-28T03:55:40.240Z,-7.4667,128.4847,127.63,4.7,mb,,39,2.835,0.94,us,us10004t9e,2016-03-13T01:33:04.963Z,"Kepulauan Barat Daya, Indonesia",earthquake,6.4,5.3,0.059,87,reviewed,us,us
2016-02-28T03:36:15.400Z,17.972,-68.725,101,3.6,Md,15,252,1.25314982,0.41,pr,pr16059005,2016-03-04T00:00:22.040Z,"46km SSW of Boca de Yuma, Dominican Republic",earthquake,4.4,5.3,0,9,reviewed,pr,pr
2016-02-28T03:26:34.400Z,19.3174,-64.7693,41,3.3,Md,5,324,0.9755704,0.23,pr,pr16059004,2016-03-03T23:55:26.040Z,"101km N of Road Town, British Virgin Islands",earthquake,4.6,17,0,5,reviewed,pr,pr
2016-02-28T03:24:22.540Z,3.0258,128.46,215.86,4.5,mb,,33,2.491,0.74,us,us10004t97,2016-03-13T01:24:24.088Z,"151km NNE of Tobelo, Indonesia",earthquake,7.2,6,0.049,121,reviewed,us,us
2016-02-28T03:23:59.200Z,19.2702,-64.7857,48,3,Md,3,338.4,1.06540193,0.3,pr,pr16059003,2016-02-28T11:27:03.845Z,"96km N of Road Town, British Virgin Islands",earthquake,6.4,18.9,0,3,reviewed,pr,pr
2016-02-28T03:22:13.100Z,19.3026,-64.803,52,3.4,Md,10,284.4,0.89831528,0.5,pr,pr16059002,2016-03-03T23:52:51.040Z,"100km N of Road Town, British Virgin Islands",earthquake,11,28.4,0,6,reviewed,pr,pr
2016-02-28T02:32:44.000Z,50.0311,-178.2623,19.1,2.6,ml,,,,0.58,us,us10004uke,2016-03-04T01:50:29.484Z,"149km SSE of Amatignak Island, Alaska",earthquake,5.4,9.5,,,reviewed,ak,ak
2016-02-28T02:26:37.860Z,-55.35,-27.2872,25.46,4.5,mb,,80,5.427,0.62,us,us10004ucv,2016-03-13T02:08:23.568Z,"150km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,7.6,5.8,0.111,24,reviewed,us,us
2016-02-28T02:21:26.900Z,18.1741,-67.2833,18,2.9,Md,14,183.6,0.18684958,0.38,pr,pr16059000,2016-02-28T10:24:03.418Z,"14km NW of Puerto Real, Puerto Rico",earthquake,1.8,1.2,0,11,reviewed,pr,pr
2016-02-28T02:06:26.810Z,41.8854,142.2685,60.91,4.3,mwr,,133,0.675,0.66,us,us10004t8w,2016-03-13T01:18:52.937Z,"50km S of Shizunai, Japan",earthquake,5.2,7.4,0.093,11,reviewed,us,us
2016-02-28T02:04:27.960Z,-20.0945,-177.6613,525.63,4.1,mb,,96,4.681,0.39,us,us10004ucu,2016-03-13T02:02:24.400Z,"124km ENE of Ndoi Island, Fiji",earthquake,11.8,9.4,0.111,22,reviewed,us,us
2016-02-28T02:01:00.000Z,66.2667,-175.8676,33.7,3.3,ml,,,,1.23,ak,ak12942317,2016-03-04T00:38:48.430Z,"148km E of Egvekinot, Russia",earthquake,23,16.8,,,reviewed,ak,ak
2016-02-28T01:52:45.000Z,53.1617,-161.8774,30.4,2.6,ml,,,,0.75,us,us10004uk0,2016-03-04T01:53:20.532Z,"213km SSE of False Pass, Alaska",earthquake,5.6,8.3,,10,reviewed,ak,ak
2016-02-28T01:43:16.980Z,-30.6422,-179.7948,401.04,4.1,mb,,130,2.135,0.71,us,us10004uct,2016-03-13T22:25:38.452Z,"122km NW of L'Esperance Rock, New Zealand",earthquake,14.8,8.8,0.14,14,reviewed,us,us
2016-02-28T01:29:38.870Z,44.6168,-114.1212,7.35,3.6,ml,,54,0.301,0.7,us,us10004t8m,2016-03-13T00:58:30.557Z,"15km NE of Challis, Idaho",earthquake,3.3,6,0.188,28,reviewed,mb,mb
2016-02-28T01:15:20.380Z,43.0965,141.7324,170.1,4.5,mb,,94,0.329,1.09,us,us10004t8j,2016-03-13T00:49:48.622Z,"11km S of Iwamizawa, Japan",earthquake,6.7,4.6,0.088,38,reviewed,us,us
2016-02-27T23:11:23.000Z,19.3068,-64.8961,53,3.3,Md,5,302.4,0.92346811,0.36,pr,pr16058029,2016-03-19T04:47:21.237Z,"102km NNW of Road Town, British Virgin Islands",earthquake,9.7,22.7,0,3,reviewed,pr,pr
2016-02-27T23:01:12.900Z,19.3332,-64.8267,15,3,Md,6,302.4,0.93245126,0.43,pr,pr16058028,2016-03-19T04:43:05.370Z,"103km NNW of Road Town, British Virgin Islands",earthquake,11.9,23.9,0,2,reviewed,pr,pr
2016-02-27T22:37:05.510Z,-8.9862,124.1401,98.65,5,mb,,61,0.774,1.24,us,us10004t7q,2016-02-28T06:39:41.662Z,"63km NW of Kefamenanu, Indonesia",earthquake,6.5,6.1,0.07,66,reviewed,us,us
2016-02-27T22:07:52.100Z,19.2525,-64.807,62,2.9,Md,5,302.4,0.84980626,0.25,pr,pr16058027,2016-03-18T05:51:10.622Z,"94km NNW of Road Town, British Virgin Islands",earthquake,8.6,14.9,0,4,reviewed,pr,pr
2016-02-27T21:34:40.450Z,36.6381,-97.74,2.47,2.8,mb_lg,,43,0.222,0.23,us,us10004t7h,2016-02-28T05:37:07.722Z,"18km S of Medford, Oklahoma",earthquake,0.8,7.8,0.09,32,reviewed,us,us
2016-02-27T21:29:43.570Z,-51.7897,139.5956,10,6.1,mww,,44,10.307,0.61,us,us10004t7g,2016-03-19T05:30:51.850Z,"Western Indian-Antarctic Ridge",earthquake,8.8,1.7,,,reviewed,us,us
2016-02-27T21:08:04.000Z,36.4831,-98.7714,8.422,2.8,ml,,132,,0.53,us,us10004ujs,2016-03-19T04:26:42.134Z,"35km NW of Fairview, Oklahoma",earthquake,3.6,4,,,reviewed,tul,tul
2016-02-27T21:02:38.100Z,36.4736,-98.7528,7.213,3.5,ml,,126,,0.32,us,us10004t7e,2016-03-19T04:22:57.423Z,"33km NW of Fairview, Oklahoma",earthquake,1.9,1.6,,,reviewed,tul,tul
2016-02-27T21:02:12.200Z,36.4711,-98.748,7.281,3.3,ml,,96,,0.22,us,us10004t77,2016-03-19T02:08:41.248Z,"32km NW of Fairview, Oklahoma",earthquake,3.7,5.3,,,reviewed,tul,tul
2016-02-27T20:08:49.950Z,7.4958,-82.4955,10,4.6,mb,,141,1.133,0.75,us,us10004t6z,2016-03-19T01:59:46.379Z,"72km SE of Punta de Burica, Panama",earthquake,3.6,1.8,0.088,38,reviewed,us,us
2016-02-27T20:01:14.500Z,18.839,-64.6697,31,2.9,Md,3,302.4,0.42220818,0.1,pr,pr16058026,2016-03-18T05:39:35.444Z,"47km N of Road Town, British Virgin Islands",earthquake,3.6,7.8,0,2,reviewed,pr,pr
2016-02-27T19:26:11.200Z,19.0312,-66.341,48,2.7,Md,4,331.2,0.57941336,0.07,pr,pr16058025,2016-03-18T05:33:39.219Z,"62km N of Brenas, Puerto Rico",earthquake,1.3,2.4,0,2,reviewed,pr,pr
2016-02-27T19:24:02.920Z,-21.4311,-68.515,133.95,3.9,mb,,110,0.767,0.53,us,us10004u3w,2016-03-19T01:28:45.748Z,"122km NNE of Calama, Chile",earthquake,6.7,6.2,0.257,4,reviewed,us,us
2016-02-27T19:22:58.400Z,19.1644,-64.8414,66,3.4,Md,11,273.6,0.77255114,0.25,pr,pr16058022,2016-03-18T05:19:12.659Z,"86km NNW of Road Town, British Virgin Islands",earthquake,3.6,6.5,0,5,reviewed,pr,pr
2016-02-27T18:45:43.100Z,19.2215,-64.848,20,2.5,Md,3,334.8,0.87136583,0.23,pr,pr16058024,2016-03-01T16:35:38.040Z,"92km NNW of Road Town, British Virgin Islands",earthquake,3.4,21,0,2,reviewed,pr,pr
2016-02-27T18:45:29.280Z,32.6951667,-115.7445,9.87,3.03,ml,40,79,0.04819,0.26,ci,ci37312311,2016-03-01T16:29:56.040Z,"20km NW of Progreso, B.C., MX",earthquake,0.31,0.52,0.132,95,reviewed,ci,ci
2016-02-27T18:41:46.600Z,19.3281,-64.7445,34,2.5,Md,4,327.6,0.99084176,0.27,pr,pr16058023,2016-03-01T16:21:19.040Z,"101km N of Road Town, British Virgin Islands",earthquake,4.6,22.8,0,2,reviewed,pr,pr
2016-02-27T18:20:42.860Z,-17.985,-178.4463,548.37,5.1,mb,,74,3.342,1.09,us,us10004t6m,2016-03-01T15:41:23.595Z,"288km SE of Lambasa, Fiji",earthquake,8.5,5.3,0.056,103,reviewed,us,us
2016-02-27T17:54:07.800Z,36.5293,-98.9698,6.455,2.9,ml,,156,,1.27,us,us10004t6g,2016-03-01T15:33:45.947Z,"23km ENE of Mooreland, Oklahoma",earthquake,3.4,7,,,reviewed,tul,tul
2016-02-27T17:50:31.000Z,61.9757,-152.0803,110.5,2.7,ml,,,,0.55,ak,ak12900461,2016-03-04T04:48:57.589Z,"109km WSW of Talkeetna, Alaska",earthquake,0.3,0.5,,,reviewed,ak,ak
2016-02-27T17:42:43.830Z,38.7886667,-122.7773333,3.44,2.63,md,75,32,0.009419,0.06,nc,nc72598855,2016-03-01T04:29:04.654Z,"2km NW of The Geysers, California",earthquake,0.12,0.13,0.227,64,reviewed,nc,nc
2016-02-27T16:03:29.470Z,36.4638,-98.7499,5.44,2.5,mb_lg,,118,0.015,0.2,us,us10004t5u,2016-02-28T00:05:58.184Z,"32km NW of Fairview, Oklahoma",earthquake,0.9,1.7,0.154,12,reviewed,us,us
2016-02-27T15:51:43.000Z,54.7722,-161.592,74.4,2.6,ml,13,176.399985888001,,0.36,ak,ak12899233,2016-03-04T04:49:18.145Z,"85km ESE of Cold Bay, Alaska",earthquake,3,1.4,,,reviewed,ak,ak
2016-02-27T15:37:32.570Z,38.9364,142.5653,23.77,4.8,mb,,146,1.755,1.27,us,us10004t5i,2016-02-27T23:40:07.680Z,"69km ESE of Kamaishi, Japan",earthquake,7.1,6,0.098,32,reviewed,us,us
2016-02-27T14:43:02.380Z,-40.5547,176.8849,41.49,4.5,mb,,128,0.502,0.96,us,us10004t5a,2016-02-27T22:45:33.178Z,"68km NE of Castlepoint, New Zealand",earthquake,8.4,10.1,0.136,16,reviewed,us,us
2016-02-27T13:47:08.000Z,52.1791,-171.2618,25.8,2.6,ml,11,205.199983584001,,0.63,ak,ak12942894,2016-03-04T04:47:35.913Z,"34km S of Amukta Island, Alaska",earthquake,5.3,4.9,,,reviewed,ak,ak
2016-02-27T13:33:36.700Z,17.829,-66.0159,16,2.7,Md,8,306,0.15990012,0.4,pr,pr16058017,2016-02-27T21:36:45.474Z,"15km SSE of Arroyo, Puerto Rico",earthquake,2.2,1.1,0,5,reviewed,pr,pr
2016-02-27T13:00:48.100Z,18.0951,-66.2878,15,2.5,Md,5,176.4,0.27668111,0.12,pr,pr16058019,2016-02-27T21:03:26.146Z,"3km SW of Pastos, Puerto Rico",earthquake,0.9,1.2,0,3,reviewed,pr,pr
2016-02-27T12:52:49.800Z,19.2152,-64.7955,52,3,Md,4,338.4,1.01329964,0.05,pr,pr16058018,2016-03-11T09:52:08.040Z,"90km NNW of Road Town, British Virgin Islands",earthquake,2.3,5.9,0,2,reviewed,pr,pr
2016-02-27T12:39:58.370Z,31.1965,-115.9305,5.96,3.36,ml,21,219,0.9169,0.32,ci,ci37312231,2016-03-04T19:58:40.483Z,"84km SE of Maneadero, B.C., MX",earthquake,0.98,31.61,0.143,25,reviewed,ci,ci
2016-02-27T12:38:28.350Z,49.5727,156.378,70.5,4.2,mb,,80,3.636,0.6,us,us10004t4z,2016-03-11T09:43:42.305Z,"124km S of Severo-Kuril'sk, Russia",earthquake,9.8,7.2,0.08,44,reviewed,us,us
2016-02-27T12:37:10.010Z,-59.7481,-25.5619,64.51,4.6,mb,,73,8.089,0.74,us,us10004u3j,2016-03-11T09:38:30.358Z,"96km SE of Bristol Island, South Sandwich Islands",earthquake,10.4,6.5,0.173,10,reviewed,us,us
2016-02-27T11:45:01.880Z,-15.5176,-174.0379,183.83,4.4,mb,,99,2.709,1.21,us,us10004u3i,2016-03-11T09:11:24.377Z,"56km NNW of Hihifo, Tonga",earthquake,11.9,8.4,0.123,19,reviewed,us,us
2016-02-27T11:02:38.580Z,36.2839,-97.5219,5.11,2.7,mb_lg,,28,0.206,0.51,us,us10004t4l,2016-03-11T09:01:52.818Z,"21km W of Perry, Oklahoma",earthquake,1.1,6.4,0.208,6,reviewed,us,us
2016-02-27T10:56:06.220Z,37.3818333,-118.5883333,15.67,2.75,ml,41,62,0.0349,0.06,nc,nc72598745,2016-03-01T04:59:05.723Z,"12km W of West Bishop, California",earthquake,0.32,0.79,0.119,7,reviewed,nc,nc
2016-02-27T10:48:38.220Z,18.329,145.8832,138.87,4.5,mb,,103,3.072,0.75,us,us10004t4k,2016-03-18T05:33:18.817Z,"26km NNE of Pagan, Northern Mariana Islands",earthquake,10.7,7.5,0.07,61,reviewed,us,us
2016-02-27T10:40:11.800Z,19.304,-66.2403,56,3.2,Md,4,334.8,1.08785981,0.05,pr,pr16058015,2016-03-18T05:45:29.664Z,"93km N of Dorado, Puerto Rico",earthquake,2.2,6.3,0,4,reviewed,pr,pr
2016-02-27T09:11:22.960Z,-17.8431,-178.4687,594.55,4.3,mb,,66,3.315,0.42,us,us10004u3e,2016-03-18T06:59:26.758Z,"277km SE of Lambasa, Fiji",earthquake,9.4,9.4,0.097,30,reviewed,us,us
2016-02-27T08:52:51.480Z,4.5454,-32.5863,10,4.7,mb,,68,10.822,0.71,us,us10004u3f,2016-03-18T12:13:42.739Z,"Central Mid-Atlantic Ridge",earthquake,11.2,1.9,0.115,23,reviewed,us,us
2016-02-27T08:11:37.500Z,19.1585,-64.6035,84,3.4,Md,12,288,0.73661853,0.49,pr,pr16058010,2016-03-18T12:04:23.328Z,"82km N of Road Town, British Virgin Islands",earthquake,10.2,13.6,0,9,reviewed,pr,pr
2016-02-27T07:41:57.500Z,36.2801,-97.5139,7.019,2.6,ml,,50,,0.35,us,us10004t43,2016-03-18T12:01:25.934Z,"20km W of Perry, Oklahoma",earthquake,1.7,3.5,,,reviewed,tul,tul
2016-02-27T05:26:42.740Z,13.6657,144.9278,125.1,4.4,mb,,118,0.095,0.47,us,us10004u3a,2016-03-18T11:47:42.566Z,"14km NNE of Yigo Village, Guam",earthquake,11.7,4.9,0.161,11,reviewed,us,us
2016-02-27T05:07:16.400Z,36.2875,-97.5202,6.914,3.9,ml,,52,,0.52,us,us10004t3l,2016-03-17T10:36:08.427Z,"20km W of Perry, Oklahoma",earthquake,1.1,6.8,,,reviewed,tul,tul
2016-02-27T05:05:49.300Z,36.287,-97.5192,6.114,3.8,mwr,,52,,0.44,us,us10004t3j,2016-03-17T10:39:25.844Z,"20km W of Perry, Oklahoma",earthquake,2.2,6.7,0.043,53,reviewed,tul,us
2016-02-27T03:31:06.370Z,3.6377,124.4825,319.96,4.6,mb,,103,3.579,0.9,us,us10004t39,2016-02-27T11:33:33.227Z,"223km SSW of Sarangani, Philippines",earthquake,8.1,7.9,0.069,63,reviewed,us,us
2016-02-27T03:20:50.710Z,4.5678,-32.6187,10,4.9,mb,,92,25.211,0.47,us,us10004t3b,2016-02-27T11:23:26.525Z,"Central Mid-Atlantic Ridge",earthquake,6,1.9,0.061,84,reviewed,us,us
2016-02-27T02:59:53.200Z,22.3373,121.1984,13.71,4.5,mb,,93,0.49,0.77,us,us10004t34,2016-02-27T11:02:39.210Z,"46km S of Taitung City, Taiwan",earthquake,3.1,4,0.108,25,reviewed,us,us
2016-02-27T02:41:46.010Z,4.4827,-32.6649,10,5.5,mb,,50,10.739,0.76,us,us10004t2t,2016-03-02T21:59:49.000Z,"Central Mid-Atlantic Ridge",earthquake,8.9,1.8,0.027,482,reviewed,us,us
2016-02-27T02:40:20.410Z,-18.2095,-174.3934,94.46,4.8,mb,,104,4.321,0.41,us,us10004t2u,2016-02-27T10:43:00.909Z,"65km NW of Neiafu, Tonga",earthquake,5.8,10.1,0.134,17,reviewed,us,us
2016-02-27T02:39:03.000Z,59.6862,-153.3045,110.5,2.5,ml,,,,0.49,ak,ak12892724,2016-03-04T04:50:28.515Z,"83km W of Anchor Point, Alaska",earthquake,0.5,0.4,,,reviewed,ak,ak
2016-02-27T01:55:36.400Z,35.9723333,-120.5321667,4.3,2.76,md,92,24,0.01589,0.08,nc,nc72598620,2016-03-01T03:59:06.565Z,"24km SW of Coalinga, California",earthquake,0.09,0.12,0.159,93,reviewed,nc,nc
2016-02-27T01:35:26.200Z,17.9617,-66.2835,7,3,Md,15,162,0.16798496,0.47,pr,pr16058004,2016-02-27T09:37:54.696Z,"2km SE of Salinas, Puerto Rico",earthquake,1.1,2,0,13,reviewed,pr,pr
2016-02-27T01:34:20.000Z,59.7773,-153.0506,103.8,3.3,ml,,,,0.58,ak,ak12892166,2016-03-04T04:50:07.949Z,"68km W of Anchor Point, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-02-27T00:58:03.900Z,17.9787,-66.2861,9,2.6,Md,15,154.8,0.1706799,0.34,pr,pr16058001,2016-02-27T09:00:49.060Z,"1km E of Salinas, Puerto Rico",earthquake,0.8,1.1,0,12,reviewed,pr,pr
2016-02-27T00:55:57.300Z,17.965,-66.2762,11,3.2,Md,21,162,0.16169675,0.31,pr,pr16058000,2016-03-12T01:03:31.040Z,"2km ESE of Salinas, Puerto Rico",earthquake,0.6,0.6,0,17,reviewed,pr,pr
2016-02-27T00:47:12.480Z,49.0653,154.9102,94.73,4.3,mb,,138,4.413,1.17,us,us10004u2y,2016-03-13T23:14:12.707Z,"199km SSW of Severo-Kuril'sk, Russia",earthquake,9.9,5.1,0.119,20,reviewed,us,us
2016-02-27T00:31:05.120Z,13.4762,93.915,98.7,4.5,mb,,61,2.14,0.81,us,us10004t24,2016-03-08T05:25:31.075Z,"235km NNE of Bamboo Flat, India",earthquake,6.4,6,0.071,57,reviewed,us,us
2016-02-27T00:29:27.620Z,36.3395,-97.6723,4.2,2.5,mb_lg,,63,0.207,0.29,us,us10004t22,2016-03-08T05:17:25.561Z,"19km ESE of Enid, Oklahoma",earthquake,1.2,7.3,0.124,17,reviewed,us,us
2016-02-27T00:17:33.000Z,56.0232,-150.0193,10,3.3,ml,,,,0.67,ak,ak12942854,2016-03-14T23:02:47.318Z,"244km SE of Kodiak, Alaska",earthquake,2.3,,,,reviewed,ak,ak
2016-02-27T00:17:03.000Z,51.4592,-176.0943,47,3,ml,,,,0.43,us,us10004t2a,2016-03-12T00:56:59.157Z,"60km SE of Adak, Alaska",earthquake,5.6,9.8,,,reviewed,ak,ak
2016-02-26T23:41:01.980Z,-6.3907,127.8985,357.59,4.2,mb,,55,3.726,0.75,us,us10004t1t,2016-03-08T05:09:39.176Z,"295km S of Amahusu, Indonesia",earthquake,7.9,8.4,0.086,38,reviewed,us,us
2016-02-26T23:34:06.510Z,-30.8496,-72.7285,4.22,3.7,mwr,,147,0.957,0.87,us,us10004u1q,2016-03-12T04:24:40.279Z,"148km W of Ovalle, Chile",earthquake,2.1,5.3,0.073,18,reviewed,us,us
2016-02-26T23:32:35.110Z,-6.4907,130.0257,157.25,4.2,mb,,75,1.947,0.8,us,us10004t1r,2016-03-08T05:01:51.331Z,"215km NW of Saumlaki, Indonesia",earthquake,8.5,9.3,0.141,14,reviewed,us,us
2016-02-26T23:29:35.700Z,18.1371,-67.2051,107,2.9,Md,9,277.2,0.11947593,0.3,pr,pr16057012,2016-03-12T01:08:58.946Z,"7km NNW of Puerto Real, Puerto Rico",earthquake,4.9,1.8,0,5,reviewed,pr,pr
2016-02-26T23:00:39.460Z,43.4986,-110.3779,4.92,4,mwr,,18,0.199,1.14,us,us10004t1f,2016-03-08T05:00:58.205Z,"31km E of Jackson, Wyoming",earthquake,3.2,6.3,0.052,35,reviewed,us,us
2016-02-26T22:30:49.360Z,-9.8476,118.7646,54.94,4,mb,,59,3.633,1.01,us,us10004u1t,2016-03-13T22:58:17.120Z,"37km WSW of Panenggoede, Indonesia",earthquake,3.5,9.8,0.144,13,reviewed,us,us
2016-02-26T22:29:04.470Z,36.4827,-98.9799,24.98,2.9,mb_lg,,156,0.104,0.56,us,us10004t1b,2016-03-12T02:44:44.441Z,"20km ENE of Mooreland, Oklahoma",earthquake,10.1,8.4,0.51,1,reviewed,us,us
2016-02-26T22:10:10.750Z,-2.5008,140.1866,10,4.4,mb,,71,0.517,0.99,us,us10004u1p,2016-03-12T03:49:49.200Z,"46km WNW of Abepura, Indonesia",earthquake,6.9,1.9,0.109,24,reviewed,us,us
2016-02-26T21:12:01.890Z,-8.0159,108.8105,53.14,4.2,mb,,69,1.676,0.88,us,us10004u1r,2016-03-12T04:43:06.038Z,"37km S of Mekarsari, Indonesia",earthquake,5.9,6.7,0.127,17,reviewed,us,us
2016-02-26T20:19:39.000Z,60.0894,-151.1538,51.6,2.7,ml,,,,0.65,ak,ak12890032,2016-03-02T17:53:35.705Z,"34km SSE of Cohoe, Alaska",earthquake,0.2,0.4,,,reviewed,ak,ak
2016-02-26T19:58:17.370Z,37.5955,142.0322,18.67,4.8,mb,,100,1.022,0.79,us,us10004t0h,2016-02-27T17:29:44.286Z,"92km E of Namie, Japan",earthquake,6.2,4.2,0.052,116,reviewed,us,us
2016-02-26T19:51:03.990Z,7.0626,126.568,91.61,4.8,mb,,90,0.981,0.93,us,us10004t0d,2016-02-27T16:28:22.612Z,"10km SE of San Ignacio, Philippines",earthquake,7.2,7.2,0.069,65,reviewed,us,us
2016-02-26T18:39:11.400Z,18.1532,-67.3379,7,2.7,Md,6,205.2,0.26140975,0.36,pr,pr16057010,2016-02-27T16:14:45.040Z,"18km WNW of Puerto Real, Puerto Rico",earthquake,1.8,3.2,0,5,reviewed,pr,pr
2016-02-26T18:21:24.840Z,-14.5056,169.9846,643.28,4.5,mb,,152,2.846,0.77,us,us10004u1j,2016-03-22T22:06:49.155Z,"271km ESE of Sola, Vanuatu",earthquake,11.7,9,0.091,35,reviewed,us,us
2016-02-26T18:17:54.070Z,-6.5151,104.5307,52.96,4.4,mb,,148,2.653,1.09,us,us10004u1k,2016-03-22T21:47:46.049Z,"113km S of Kotaagung, Indonesia",earthquake,8,10.5,0.202,7,reviewed,us,us
2016-02-26T17:59:14.090Z,52.3055,-169.465,39.72,3.6,ml,,218,0.507,1.06,us,us10004u4p,2016-03-22T17:27:14.910Z,"81km SSW of Nikolski, Alaska",earthquake,5.3,35.4,0.148,6,reviewed,us,us
2016-02-26T17:11:39.200Z,-5.1677,151.4839,170.49,4.1,mb,,171,1.011,0.66,us,us10004u1i,2016-03-22T16:34:31.068Z,"124km SW of Kokopo, Papua New Guinea",earthquake,16.1,11.4,0.197,8,reviewed,us,us
2016-02-26T17:01:42.320Z,-24.0953,-66.9416,181.25,4.6,mb,,33,2.335,1.42,us,us10004szc,2016-03-22T15:56:57.376Z,"64km WNW of San Antonio de los Cobres, Argentina",earthquake,6.9,7,0.063,74,reviewed,us,us
2016-02-26T16:40:03.000Z,52.2023,-170.2635,23.6,2.7,ml,,,,0.57,ak,ak12888988,2016-03-02T17:55:42.715Z,"56km SSE of Yunaska Island, Alaska",earthquake,10.2,11.2,,,reviewed,ak,ak
2016-02-26T16:09:07.000Z,58.4964,-156.4001,192.8,3,ml,,,,0.4,ak,ak12939855,2016-03-02T20:44:29.769Z,"26km SE of King Salmon, Alaska",earthquake,1.8,2.2,,,reviewed,ak,ak
2016-02-26T15:32:35.870Z,-2.5779,134.2967,36.74,4.4,mb,,125,2.073,1.14,us,us10004sxl,2016-02-26T23:35:09.018Z,"158km WNW of Nabire, Indonesia",earthquake,5.9,8.5,0.134,16,reviewed,us,us
2016-02-26T15:00:35.000Z,57.4465,-154.1395,59.1,2.8,ml,,,,0.53,ak,ak12939852,2016-03-02T20:45:09.028Z,"14km SW of Larsen Bay, Alaska",earthquake,0.4,0.7,,,reviewed,ak,ak
2016-02-26T14:50:26.160Z,-18.1561,-178.3457,596.64,4.4,mb,,121,3.452,0.7,us,us10004u1l,2016-03-11T08:59:50.677Z,"278km N of Ndoi Island, Fiji",earthquake,16.9,10.2,0.112,23,reviewed,us,us
2016-02-26T14:43:37.180Z,52.1215,-172.8177,39.11,3.7,ml,,195,0.803,0.62,us,us10004szt,2016-03-11T08:53:14.853Z,"94km E of Atka, Alaska",earthquake,9.3,52.4,0.148,6,reviewed,us,us
2016-02-26T14:42:51.320Z,-15.8461,-175.4824,326.16,4.2,mb,,115,4.066,0.57,us,us10004u1d,2016-03-11T08:50:49.302Z,"185km W of Hihifo, Tonga",earthquake,16.3,9.3,0.121,19,reviewed,us,us
2016-02-26T13:20:36.890Z,-31.347,-178.1514,35.66,4.7,mb,,173,2.103,0.33,us,us10004u1b,2016-03-11T08:40:08.738Z,"71km E of L'Esperance Rock, New Zealand",earthquake,10.7,8.6,0.142,15,reviewed,us,us
